charge,line,phase,repl,compound,is_standard,was_imputed,peak_area,n_peak_area
negative,am1,e,r2,NegIS_Glucose-2H7-13C6,TRUE,FALSE,10999979.220044797,0.011292335306422565
negative,am1,e,r2,NegIS_Glutamine-2H5-15N2,TRUE,FALSE,17398169.864232972,0.017860576269726352
negative,am1,e,r2,NegIS_Glycine-13C2_15N1,TRUE,FALSE,2131803.520347682,0.002188462330484294
negative,am1,e,r2,NegIS_Inosine-15N4,TRUE,FALSE,1254716.8035869512,0.0012880645115117676
negative,am1,e,r2,NegIS_Lysine-2H8,TRUE,FALSE,162366.69851788698,1.666820605369595e-4
negative,am1,e,r2,NegIS_Malate-2H3,TRUE,FALSE,14039846.723341092,0.014412996032014335
negative,am1,e,r2,NegIS_Serine-13C3-15N1,TRUE,FALSE,550093.843205249,5.647141692915866e-4
negative,am1,e,r2,NegIS_Thymine-2H4,TRUE,FALSE,2407837.212536991,0.0024718324119833044
negative,am2,e,r1,GTP,FALSE,FALSE,2458.7371428097204,3.7263164295508027e-6
negative,am2,e,r1,CTP,FALSE,FALSE,10758.944537856809,1.6305619294556823e-5
negative,am2,e,r1,UTP,FALSE,FALSE,22191.466712076584,3.3632072971632906e-5
negative,am2,e,r1,Fructose-1 6-bisphosphate,FALSE,FALSE,130316.6702603249,1.9750022927643364e-4
negative,am2,e,r1,Thiamine pyrophosphate,FALSE,FALSE,17497.104502615093,2.651757556448469e-5
negative,am2,e,r1,ATP,FALSE,FALSE,114192.85301044803,1.7306392655859547e-4
negative,am2,e,r1,Glutathione disulfide,FALSE,FALSE,554340.6189143893,8.401258190078548e-4
negative,am2,e,r1,Lysine,FALSE,FALSE,204444.45699999397,3.098439136845248e-4
negative,am2,e,r1,"NADP+",FALSE,FALSE,62223.50433340372,9.43022588566848e-5
negative,am2,e,r1,Pyridoxamine 5-phosphate,FALSE,FALSE,2102.5640389855594,3.1865215627325454e-6
negative,am2,e,r1,Arginine,FALSE,FALSE,11403.63853702361,1.7282679346768342e-5
negative,am2,e,r1,Ornithine,FALSE,FALSE,3084.6164668975302,4.674862074246848e-6
negative,am2,e,r1,"NADPH",FALSE,FALSE,10419.9561465757,1.5791868560546153e-5
negative,am2,e,r1,Glucose-6-phosphate,FALSE,FALSE,919221.7537706764,0.0013931180620478617
negative,am2,e,r1,ADP,FALSE,FALSE,699707.3729856515,0.001060435064178816
negative,am2,e,r1,Isocitrate,FALSE,FALSE,455699751.98530334,0.6906315617067469
negative,am2,e,r1,GMP,FALSE,FALSE,53152.920559132566,8.055541916602199e-5
negative,am2,e,r1,CMP,FALSE,FALSE,114047.23426066298,1.728432354036416e-4
negative,am2,e,r1,Aconitate,FALSE,FALSE,8788944.65086117,0.013320004111334624
negative,am2,e,r1,UDP-D-Glucose,FALSE,FALSE,1903424.4615603813,0.0028847174104248046
negative,am2,e,r1,UMP,FALSE,FALSE,162096.55809169688,2.456639455572218e-4
negative,am2,e,r1,"NAD+",FALSE,FALSE,264362.09890263,4.006515439733771e-4
negative,am2,e,r1,ADP-D-Glucose,FALSE,FALSE,52447.19059726187,7.948585662273205e-5
negative,am2,e,r1,Dihydroxyacetone phosphate,FALSE,FALSE,12813.740158651592,1.941974587109148e-5
negative,am2,e,r1,UDP-N-acetyl-glucosamine,FALSE,FALSE,777480.080195572,0.001178302774232521
negative,am2,e,r1,5-Aminoimidazole-4-carboxamide ribonucleotide,FALSE,FALSE,14416.904708395707,2.184940713783358e-5
negative,am2,e,r1,Glycerol-3-phosphate,FALSE,FALSE,111099.43825115194,1.6837573031334437e-4
negative,am2,e,r1,AMP,FALSE,FALSE,477293.7270111372,7.233581116567434e-4
negative,am2,e,r1,Deoxyribose phosphate,FALSE,FALSE,6690.093596426588,1.0139109728138302e-5
negative,am2,e,r1,N-carbomoyl-L-aspartate,FALSE,FALSE,335980.2691312973,5.091918021940999e-4
negative,am2,e,r1,Tartaric acid,FALSE,FALSE,61578.82786071569,9.332522536656675e-5
negative,am2,e,r1,Malate,FALSE,FALSE,3215641.5749607077,0.00487343596991003
negative,am2,e,r1,Aminoadipic acid,FALSE,FALSE,115266.80553037397,1.7469154540807703e-4
negative,am2,e,r1,Galacturonic acid,FALSE,FALSE,24382.337914905198,3.695242764313745e-5
negative,am2,e,r1,"NADH",FALSE,FALSE,2528.9482172078897,3.8327241766462635e-6
negative,am2,e,r1,Glutathione,FALSE,FALSE,682252.4196647458,0.0010339813704495198
negative,am2,e,r1,Aspartate,FALSE,FALSE,90705.44339693621,1.3746779925952055e-4
negative,am2,e,r1,Glutamate,FALSE,FALSE,5881958.609262843,0.008914348192010105
negative,am2,e,r1,Malonic acid,FALSE,FALSE,3390201.142078931,0.005137988114001607
negative,am2,e,r1,2-Hydroxyglutarate,FALSE,FALSE,3616029.1652204935,0.00548023969438964
negative,am2,e,r1,N-Acetylaspartate,FALSE,FALSE,100742.28824164697,1.5267904701533335e-4
negative,am2,e,r1,FAD,FALSE,FALSE,4043.0519645170407,6.127410164590098e-6
negative,am2,e,r1,Glucuronic acid,FALSE,FALSE,6168.172581822739,9.348117141828861e-6
negative,am2,e,r1,Succinate,FALSE,FALSE,4836752.581836197,0.007330295824454175
negative,am2,e,r1,N-acetyl-glutamate,FALSE,FALSE,76496.77078412833,1.1593397635614565e-4
negative,am2,e,r1,Inositol,FALSE,FALSE,15507.156853680812,2.3501728734393648e-5
negative,am2,e,r1,Glycerophosphocholine (+HAc),FALSE,FALSE,30537.076450665507,4.628018494019633e-5
negative,am2,e,r1,Acetyllysine,FALSE,FALSE,807.5062247338918,1.2238086210191155e-6
negative,am2,e,r1,N-acetyl-L-ornithine,FALSE,FALSE,4349.931846487768,6.592499143064374e-6
negative,am2,e,r1,Fumarate,FALSE,FALSE,355379.2945426661,5.385918164734024e-4
negative,am2,e,r1,a-ketoglutarate,FALSE,FALSE,145982.3190625289,2.2124215902355473e-4
negative,am2,e,r1,Asparagine,FALSE,FALSE,60819.01994825713,9.217370548337112e-5
negative,am2,e,r1,Serine,FALSE,FALSE,49649.50011612884,7.524584258335789e-5
negative,am2,e,r1,S-adenosyl-L-homocysteine,FALSE,FALSE,2763.7767444979113,4.188616388193557e-6
negative,am2,e,r1,Glutamine,FALSE,FALSE,697701.2483967106,0.0010573947005363025
negative,am2,e,r1,Histidine,FALSE,FALSE,8314.517765053595,1.260099081445769e-5
negative,am2,e,r1,Methionine sulfoxide,FALSE,FALSE,3827.66906554573,5.8009885959290734e-6
negative,am2,e,r1,Glycine,FALSE,FALSE,21900.474583211693,3.3191062531037336e-5
negative,am2,e,r1,Threonine,FALSE,FALSE,68683.91342409188,1.0409327234775715e-4
negative,am2,e,r1,Alanine,FALSE,FALSE,150765.60186259402,2.2849141921275172e-4
negative,am2,e,r1,Threonic acid,FALSE,FALSE,171325.64257773105,2.5965099954165945e-4
negative,am2,e,r1,Glucose,FALSE,FALSE,1425434.1183563897,0.0021603035485134574
negative,am2,e,r1,Thiamine,FALSE,FALSE,15844623.946595078,0.02401317387867701
negative,am2,e,r1,Proline,FALSE,FALSE,31661.855759346698,4.798483386121435e-5
negative,am2,e,r1,Sorbitol,FALSE,FALSE,638791.13365904,9.6811401876206e-4
negative,am2,e,r1,Pipecolic acid,FALSE,FALSE,5200.062467860789,7.880906775799957e-6
negative,am2,e,r1,Pyridoxamine,FALSE,FALSE,5960.772993981825,9.033794606817858e-6
negative,am2,e,r1,Valine,FALSE,FALSE,844959.2146981296,0.0012805701549828707
negative,am2,e,r1,Tyrosine,FALSE,FALSE,43596.012048865436,6.607153450121939e-5
negative,am2,e,r1,Glycerate,FALSE,FALSE,137928.98964900288,2.090370098094693e-4
negative,am2,e,r1,Acetyl glycine,FALSE,FALSE,16021.217242506487,2.4280808221708582e-5
negative,am2,e,r1,Methionine,FALSE,FALSE,12443.554634961904,1.8858714610413322e-5
negative,am2,e,r1,Pantothenate,FALSE,FALSE,7968.3259909522885,1.207632305996366e-5
negative,am2,e,r1,Isoleucine,FALSE,FALSE,225942.400942741,3.4242492461108396e-4
negative,am2,e,r1,D-Xylose,FALSE,FALSE,17889.066676314713,2.711161022650239e-5
negative,am2,e,r1,Xanthine,FALSE,FALSE,40419.81096657396,6.125787220669093e-5
negative,am2,e,r1,Lactate,FALSE,FALSE,16288094.689078717,0.024685271877673953
negative,am2,e,r1,N-Acetyl-L-alanine,FALSE,FALSE,31049.971328645504,4.705749804828453e-5
negative,am2,e,r1,Leucine,FALSE,FALSE,412284.1259623801,6.248334095856227e-4
negative,am2,e,r1,Pterin,FALSE,FALSE,2682.997203334371,4.0661916986371554e-06
negative,am2,e,r1,Phenylalanine,FALSE,FALSE,207617.50331608712,3.146527948021997e-4
negative,am2,e,r1,Guanine,FALSE,FALSE,27796.4083685725,4.2126590672458464e-5
negative,am2,e,r1,Tryptophan,FALSE,FALSE,17761.386277664995,2.691810537438292e-5
negative,am2,e,r1,Acetylcholine,FALSE,FALSE,838.3440643253989,1.2705446247671087e-6
negative,am2,e,r1,2-Hydroxybutyric acid,FALSE,FALSE,982526.7382466868,0.0014890593481732453
negative,am2,e,r1,Nicotinate,FALSE,FALSE,33579.41905050148,5.0890979244599304e-5
negative,am2,e,r1,5-Methylcytosine,FALSE,FALSE,2903.147304561369,4.399838156766462e-6
negative,am2,e,r1,Creatinine,FALSE,FALSE,12107.177689034112,1.8348921628354052e-5
negative,am2,e,r1,Hypoxanthine,FALSE,FALSE,4194.147738952042,6.356401973803769e-6
negative,am2,e,r1,Acetyl-Methionine,FALSE,TRUE,727.7366355316201,1.1029145548550257e-6
negative,am2,e,r1,Uridine,FALSE,FALSE,5550.14512027372,8.411471315080593e-6
negative,am2,e,r1,Hydroxyphenyllactic acid,FALSE,FALSE,6062.873496704374,9.188532083279315e-6
negative,am2,e,r1,2-Hydroxy-3-methylbutyric acid,FALSE,FALSE,898496.2543316622,0.001361707722274009
negative,am2,e,r1,Pyruvate,FALSE,FALSE,822248.6224448298,0.0012461513260788614
negative,am2,e,r1,Adenine,FALSE,FALSE,60660.4403673398,9.19333716601759e-5
negative,am2,e,r1,Acetyl leucine,FALSE,FALSE,14797.38703842809,2.2426043628521336e-5
negative,am2,e,r1,Phenylethanolamine,FALSE,FALSE,667838.3191929709,0.0010121362132466671
negative,am2,e,r1,1-Methyladenosine,FALSE,FALSE,14855.382157046013,2.2513937596354254e-5
negative,am2,e,r1,3 4-Dimethoxyphenylacetic acid,FALSE,FALSE,184395.8214121331,2.7945938868574805e-4
negative,am2,e,r1,Hydroxy-methoxycinnamic acid,FALSE,FALSE,154562.93259319713,2.342464288246025e-4
negative,am2,e,r1,4-Hydroxy-3-methylbenzoic acid,FALSE,FALSE,239630.78250348082,3.6317022520285713e-4
negative,am2,e,r1,Phenylacetylglycine,FALSE,FALSE,11013.534170085391,1.6691460266675772e-5
negative,am2,e,r1,Leucic acid,FALSE,FALSE,592914.4797825171,8.985860785457468e-4
negative,am2,e,r1,Phenylpropanolamine,FALSE,FALSE,19251.198325244786,2.9175976300550862e-5
negative,am2,e,r1,Acetyl-Phenylalanine,FALSE,FALSE,8896.624708135543,1.348319763030426e-5
negative,am2,e,r1,2-hydroxy pyridine,FALSE,FALSE,25156.32474877879,3.8125436260082704e-5
negative,am2,e,r1,Phenyllactic acid,FALSE,FALSE,69689.89825891609,1.0561788339812778e-4
negative,am2,e,r1,Hydroxyoctanoic acid,FALSE,FALSE,339154.9979893631,5.140032332727637e-4
negative,am2,e,r1,Cresol,FALSE,FALSE,24785.3154805817,3.7563156581003805e-5
negative,am2,e,r1,Hydroxyphenyl pyruvate,FALSE,FALSE,51373.054049308004,7.785795887126784e-5
negative,am2,e,r1,3-Phenylbutyric acid,FALSE,FALSE,118840.35817862091,1.8010741020841527e-4
negative,am2,e,r1,Pyridoxic acid,FALSE,FALSE,18531.902868720088,2.808585469678874e-5
negative,am2,e,r1,2 3-dihydroxybenzoic acid,FALSE,FALSE,22120.028784156802,3.352380587798321e-5
negative,am2,e,r1,5- Methylthioadenosine,FALSE,FALSE,32239.62489890552,4.886046655888662e-5
negative,am2,e,r1,Methylphenyllactate,FALSE,FALSE,132031.88158955693,2.0009970200777458e-4
negative,am2,e,r1,Phenyl-pyruvate,FALSE,FALSE,123577.21333613001,1.8728630741157782e-4
negative,am2,e,r1,Undecanoic acid,FALSE,FALSE,215894.6721546451,3.2719718179512495e-4
negative,am2,e,r1,6-Phosphogluconate,FALSE,FALSE,55659.864282105125,8.435479463411158e-5
negative,am2,e,r1,CDP,FALSE,FALSE,82457.57006782839,1.2496781080610381e-4
negative,am2,e,r1,Carbamoyl phosphate,FALSE,FALSE,1626893.9825044598,0.002465624189992099
negative,am2,e,r1,Citrulline,FALSE,FALSE,14917.241864257305,2.2607688505833427e-5
negative,am2,e,r1,Cytosine,FALSE,FALSE,37305.741251916625,5.653837253409327e-5
negative,am2,e,r1,N-acetyl-glutamine,FALSE,FALSE,898.0567778737158,1.3610416777761514e-6
negative,am2,e,r1,Orotate,FALSE,FALSE,14418.753751917591,2.1852209438711776e-5
negative,am2,e,r1,Phosphoenolpyruvate,FALSE,FALSE,280484.8119843368,4.250861732793156e-4
negative,am2,e,r1,Thymine,FALSE,FALSE,28184.33068889001,4.2714502771893676e-5
negative,am2,e,r1,UDP,FALSE,FALSE,148114.15232124596,2.2447303928265486e-4
negative,am2,e,r1,Xylose-5-phosphate,FALSE,FALSE,31022.568678914682,4.701596821488864e-5
negative,am2,e,r1,Ribulose-5-phosphate,FALSE,FALSE,95017.43041664605,1.4400279146986847e-4
negative,am2,e,r1,Succinyl-CoA,FALSE,FALSE,3258.54924331475,4.938464291464839e-6
negative,am2,e,r1,Coenzyme A,FALSE,FALSE,36011.69997344011,5.4577200193810635e-5
negative,am2,e,r1,Acetyl CoA,FALSE,FALSE,157851.4082992011,2.3923024789094572e-4
negative,am2,e,r1,Propionyl CoA,FALSE,FALSE,1857.0969390146402,2.814506160349773e-6
negative,am2,e,r1,Butyryl CoA,FALSE,FALSE,15197.753158751202,2.3032814814436178e-5
negative,am2,e,r1,Itaconic acid,FALSE,FALSE,84165.01716691574,1.275555165299647e-4
negative,am2,e,r1,NegIS_Alanine-2H4-15N,TRUE,FALSE,72131086.13842203,0.10931760320332341
negative,am2,e,r1,NegIS_Glucose-2H7-13C6,TRUE,FALSE,11726436.843438186,0.017771893346785136
negative,am2,e,r1,NegIS_Glutamine-2H5-15N2,TRUE,FALSE,17146299.759272274,0.025985916666946385
negative,am2,e,r1,NegIS_Glycine-13C2_15N1,TRUE,FALSE,2374428.6451234412,0.0035985434624413045
negative,am2,e,r1,NegIS_Inosine-15N4,TRUE,FALSE,1296374.9291396008,0.0019647090830499955
negative,am2,e,r1,NegIS_Lysine-2H8,TRUE,FALSE,152623.15449005988,2.3130661598753642e-4
negative,am2,e,r1,NegIS_Malate-2H3,TRUE,FALSE,11274395.652781608,0.01708680648400142
negative,am2,e,r1,NegIS_Serine-13C3-15N1,TRUE,FALSE,576396.7111035874,8.735527263682634e-4
negative,am2,e,r1,NegIS_Thymine-2H4,TRUE,FALSE,2774257.578868878,0.004204500520186335
negative,am2,e,r2,GTP,FALSE,FALSE,25306.40114888708,1.6229255529907618e-5
negative,am2,e,r2,CTP,FALSE,FALSE,46101.190957737905,2.9565168270443646e-5
negative,am2,e,r2,UTP,FALSE,FALSE,97589.1332667277,6.258491562707185e-5
negative,am2,e,r2,Fructose-1 6-bisphosphate,FALSE,FALSE,106363.84245342699,6.821222694462098e-5
negative,am2,e,r2,Thiamine pyrophosphate,FALSE,FALSE,120881.1701150249,7.752233859761001e-5
negative,am2,e,r2,ATP,FALSE,FALSE,698834.9758358655,4.4817006295562705e-4
negative,am2,e,r2,Glutathione disulfide,FALSE,FALSE,1997792.2483994395,0.0012812047317272948
negative,am2,e,r2,Lysine,FALSE,FALSE,851395.1565663267,5.460084771258865e-4
negative,am2,e,r2,"NADP+",FALSE,FALSE,213924.07833517718,1.3719171330903556e-4
negative,am2,e,r2,Pyridoxamine 5-phosphate,FALSE,FALSE,5393.964783096802,3.4592051342729365e-6
negative,am2,e,r2,Arginine,FALSE,FALSE,55403.43617967771,3.553079387720293e-5
negative,am2,e,r2,Ornithine,FALSE,FALSE,7452.901632698126,4.7796225280987026e-6
negative,am2,e,r2,"NADPH",FALSE,FALSE,87884.88725628109,5.6361482776938955e-5
negative,am2,e,r2,Glucose-6-phosphate,FALSE,FALSE,3702881.6679800274,0.0023746961266083166
negative,am2,e,r2,ADP,FALSE,FALSE,2620984.3113777796,0.001680864216091809
negative,am2,e,r2,Isocitrate,FALSE,FALSE,1150349705.2704306,0.7377311062821261
negative,am2,e,r2,GMP,FALSE,FALSE,200793.115751012,1.2877069184974977e-4
negative,am2,e,r2,CMP,FALSE,FALSE,450715.46234509733,2.89048465115346e-4
negative,am2,e,r2,Aconitate,FALSE,FALSE,25895480.1390287,0.016607037949543713
negative,am2,e,r2,UDP-D-Glucose,FALSE,FALSE,7857459.421299205,0.005039069601951399
negative,am2,e,r2,UMP,FALSE,FALSE,556314.8559756003,3.5677044316152507e-4
negative,am2,e,r2,"NAD+",FALSE,FALSE,1012515.93137033,6.493368883877884e-4
negative,am2,e,r2,ADP-D-Glucose,FALSE,FALSE,171126.77374136593,1.0974536136994139e-4
negative,am2,e,r2,Dihydroxyacetone phosphate,FALSE,FALSE,31787.683119443907,2.038576836801126e-5
negative,am2,e,r2,UDP-N-acetyl-glucosamine,FALSE,FALSE,3303309.0202206704,0.0021184460748883563
negative,am2,e,r2,5-Aminoimidazole-4-carboxamide ribonucleotide,FALSE,FALSE,60681.60923218922,3.891574058283314e-5
negative,am2,e,r2,Glycerol-3-phosphate,FALSE,FALSE,622953.6429063899,3.9950658311836815e-4
negative,am2,e,r2,AMP,FALSE,FALSE,1411561.7832786902,9.052491005063124e-4
negative,am2,e,r2,Deoxyribose phosphate,FALSE,FALSE,46117.4077214937,2.9575568247955757e-5
negative,am2,e,r2,N-carbomoyl-L-aspartate,FALSE,FALSE,3037862.8030647123,0.001948212683647704
negative,am2,e,r2,Tartaric acid,FALSE,FALSE,230980.27830617904,1.4813002990609012e-4
negative,am2,e,r2,Malate,FALSE,FALSE,16556975.30996249,0.010618158683522243
negative,am2,e,r2,Aminoadipic acid,FALSE,FALSE,415686.0010482268,2.665837110352534e-4
negative,am2,e,r2,Galacturonic acid,FALSE,FALSE,72873.883623848,4.673477164255698e-5
negative,am2,e,r2,"NADH",FALSE,FALSE,73719.4162655508,4.727702042855933e-5
negative,am2,e,r2,Glutathione,FALSE,FALSE,9389336.645150986,0.00602147823287715
negative,am2,e,r2,Aspartate,FALSE,FALSE,442976.49969132466,2.840853887100701e-4
negative,am2,e,r2,Glutamate,FALSE,FALSE,41157955.31020786,0.026395020370063842
negative,am2,e,r2,Malonic acid,FALSE,FALSE,12013977.4666636,0.007704687406554071
negative,am2,e,r2,2-Hydroxyglutarate,FALSE,FALSE,16933289.013837874,0.010859492535130305
negative,am2,e,r2,N-Acetylaspartate,FALSE,FALSE,478081.12333307124,3.065983451755609e-4
negative,am2,e,r2,FAD,FALSE,FALSE,39915.28287175636,2.5598081744735456e-5
negative,am2,e,r2,Glucuronic acid,FALSE,FALSE,38516.17316753681,2.470081829069623e-5
negative,am2,e,r2,Succinate,FALSE,FALSE,18047816.719669603,0.011574250624464565
negative,am2,e,r2,N-acetyl-glutamate,FALSE,FALSE,445219.68858456216,2.8552396883594483e-4
negative,am2,e,r2,Inositol,FALSE,FALSE,39134.21354821992,2.5097173948179703e-5
negative,am2,e,r2,Glycerophosphocholine (+HAc),FALSE,FALSE,88044.40368847856,5.646378230677415e-5
negative,am2,e,r2,Acetyllysine,FALSE,FALSE,9466.391170097415,6.070894092830285e-6
negative,am2,e,r2,N-acetyl-L-ornithine,FALSE,FALSE,22334.77676037,1.4323522223286495e-5
negative,am2,e,r2,Fumarate,FALSE,FALSE,1049970.43809872,6.733568490635646e-4
negative,am2,e,r2,a-ketoglutarate,FALSE,FALSE,384431.21020632726,2.465396919697724e-4
negative,am2,e,r2,Asparagine,FALSE,FALSE,176131.0113364081,1.1295463044714012e-4
negative,am2,e,r2,Serine,FALSE,FALSE,210110.904841946,1.347462858996846e-4
negative,am2,e,r2,S-adenosyl-L-homocysteine,FALSE,FALSE,2715.9512948794,1.7417675200853165e-6
negative,am2,e,r2,Glutamine,FALSE,FALSE,3760354.9553623386,0.0024115543373662836
negative,am2,e,r2,Histidine,FALSE,FALSE,28641.913566611012,1.8368353975077183e-5
negative,am2,e,r2,Methionine sulfoxide,FALSE,FALSE,8408.896678473902,5.392711990797871e-6
negative,am2,e,r2,Glycine,FALSE,FALSE,62390.748468892816,4.0011829167119006e-5
negative,am2,e,r2,Threonine,FALSE,FALSE,273391.23364364007,1.7532861209048042e-4
negative,am2,e,r2,Alanine,FALSE,FALSE,558487.1352188537,3.5816354819900783e-4
negative,am2,e,r2,Threonic acid,FALSE,FALSE,219918.38636672587,1.4103592474773948e-4
negative,am2,e,r2,Glucose,FALSE,FALSE,6165904.943401894,0.003954258304483989
negative,am2,e,r2,Thiamine,FALSE,FALSE,42147350.16037295,0.027029529471094594
negative,am2,e,r2,Proline,FALSE,FALSE,156428.1278572921,1.0031896847461064e-4
negative,am2,e,r2,Sorbitol,FALSE,FALSE,5581320.553820769,0.0035793583184492556
negative,am2,e,r2,Pipecolic acid,FALSE,FALSE,12259.1735888624,7.861934203469e-6
negative,am2,e,r2,Pyridoxamine,FALSE,FALSE,16551.82497345679,1.0614855719709876e-5
negative,am2,e,r2,Valine,FALSE,FALSE,3373612.728470798,0.0021635325666095064
negative,am2,e,r2,Tyrosine,FALSE,FALSE,151150.5873258559,9.693442741125643e-5
negative,am2,e,r2,Glycerate,FALSE,FALSE,315010.3802571682,2.0201939919030248e-4
negative,am2,e,r2,Acetyl glycine,FALSE,FALSE,57362.32703611639,3.678705074586246e-5
negative,am2,e,r2,Methionine,FALSE,FALSE,26813.954572894698,1.7196065057633877e-5
negative,am2,e,r2,Pantothenate,FALSE,FALSE,38350.762177227196,2.4594738520072355e-5
negative,am2,e,r2,Isoleucine,FALSE,FALSE,737557.6738636483,4.730033277649133e-4
negative,am2,e,r2,D-Xylose,FALSE,FALSE,52149.16907547582,3.3443798887834885e-5
negative,am2,e,r2,Xanthine,FALSE,FALSE,148175.59846353097,9.502653643295256e-5
negative,am2,e,r2,Lactate,FALSE,FALSE,16093668.425510993,0.010321035209809372
negative,am2,e,r2,N-Acetyl-L-alanine,FALSE,FALSE,102173.48453049899,6.552490727823047e-5
negative,am2,e,r2,Leucine,FALSE,FALSE,1872740.8129990685,0.0012010079590785846
negative,am2,e,r2,Pterin,FALSE,FALSE,55802.85305229971,3.5786944028723946e-5
negative,am2,e,r2,Phenylalanine,FALSE,FALSE,772578.4817338829,4.954625323134365e-4
negative,am2,e,r2,Guanine,FALSE,FALSE,55620.59277715827,3.5670058638311494e-5
negative,am2,e,r2,Tryptophan,FALSE,FALSE,89879.77798246835,5.764082673260686e-5
negative,am2,e,r2,Acetylcholine,FALSE,FALSE,1689.1946359682004,1.0832979065489454e-6
negative,am2,e,r2,2-Hydroxybutyric acid,FALSE,FALSE,2675436.8126802924,0.0017157851656445261
negative,am2,e,r2,Nicotinate,FALSE,FALSE,119769.14423191699,7.680918495293924e-5
negative,am2,e,r2,5-Methylcytosine,FALSE,FALSE,6352.934023719078,4.074201978739888e-6
negative,am2,e,r2,Creatinine,FALSE,FALSE,41494.486129984674,2.6610841048623162e-5
negative,am2,e,r2,Hypoxanthine,FALSE,FALSE,9419.89414206719,6.041075070170993e-6
negative,am2,e,r2,Acetyl-Methionine,FALSE,TRUE,1185.666966837114,7.603804296375135e-7
negative,am2,e,r2,Uridine,FALSE,FALSE,12935.930766447305,8.295945547164447e-6
negative,am2,e,r2,Hydroxyphenyllactic acid,FALSE,FALSE,12435.122111139406,7.974771801804026e-6
negative,am2,e,r2,2-Hydroxy-3-methylbutyric acid,FALSE,FALSE,3203063.850208642,0.002054157815558531
negative,am2,e,r2,Pyruvate,FALSE,FALSE,1846284.7711499007,0.0011840414271345923
negative,am2,e,r2,Adenine,FALSE,FALSE,210407.0189107589,1.349361868998502e-4
negative,am2,e,r2,Acetyl leucine,FALSE,FALSE,63624.4068091171,4.080298695847418e-5
negative,am2,e,r2,Phenylethanolamine,FALSE,FALSE,2337302.1347810095,0.0014989359163631124
negative,am2,e,r2,1-Methyladenosine,FALSE,FALSE,136128.3059772181,8.730048376139336e-5
negative,am2,e,r2,3 4-Dimethoxyphenylacetic acid,FALSE,FALSE,747369.7445307015,4.7929590967714305e-4
negative,am2,e,r2,Hydroxy-methoxycinnamic acid,FALSE,FALSE,404864.79010712187,2.5964395707841917e-4
negative,am2,e,r2,4-Hydroxy-3-methylbenzoic acid,FALSE,FALSE,806300.1047720042,5.170885562569065e-4
negative,am2,e,r2,Phenylacetylglycine,FALSE,FALSE,55811.950589477296,3.579277837295484e-5
negative,am2,e,r2,Leucic acid,FALSE,FALSE,1168771.8520002193,7.495454185949751e-4
